client_id,annual_income,ccavg_income_ratio,ccavg_spend,credit_card_with_bank,digital_user,dti_z,education_level,exp_age_gap,experience_years,family_size,has_invest_acct,has_personal_loan,income_per_person_z,mortgage_balance_z,online_banking,securities_acct,risk_grade
1464,94,0.0,0.0,0,1,0.4998690964231998,1,25,10,1,0,0,1.3073956716667274,1.155329458285698,1,0,A
1465,120,0.005,0.6,0,1,-0.5587100507954694,1,24,4,2,0,0,0.4461289727937247,-0.5555239265453629,1,0,C
1466,60,0.0116666666666666,0.7,0,1,0.9567615904239012,3,26,19,1,0,0,0.4461289727937247,1.0078420975243996,1,0,C
1467,145,0.0298620689655172,4.33,1,1,0.533770481716608,1,24,9,2,0,0,0.7627711414970345,2.1680760021799466,0,0,D
1468,29,0.0241379310344827,0.7,0,0,-0.5587100507954694,3,26,36,2,0,0,-0.706448521286323,-0.5555239265453629,0,0,A
1469,78,0.0342307692307692,2.67,0,1,-0.5587100507954694,2,27,18,3,0,0,-0.4151377260792779,-0.5555239265453629,1,0,C
1470,59,0.0203389830508474,1.2,0,1,-0.5587100507954694,2,24,35,4,0,0,-0.7001156779122567,-0.5555239265453629,1,0,B
1471,80,0.05625,4.5,1,1,-0.5587100507954694,3,30,28,2,0,0,-0.0604984971315709,-0.5555239265453629,0,0,C
1472,180,0.0055555555555555,1.0,1,1,-0.5587100507954694,1,26,26,1,0,0,3.485893792345499,-0.5555239265453629,1,0,C
1473,8,0.0125,0.1,0,1,5.374504393601124,2,26,8,3,0,0,-1.0062031076587896,0.2605728030004879,1,0,A
1474,23,0.0652173913043478,1.5,0,1,-0.5587100507954694,3,30,35,1,0,0,-0.4911318465680722,-0.5555239265453629,1,0,A
1475,79,0.0481012658227848,3.8,0,1,-0.5587100507954694,3,25,23,2,0,0,-0.0731641838797033,-0.5555239265453629,1,0,D
1476,78,0.0487179487179487,3.8,0,0,1.406197544012423,3,25,19,2,0,0,-0.0858298706278357,2.0795835857231677,0,0,D
1477,64,0.0,0.0,1,1,-0.5587100507954694,2,24,37,1,0,0,0.5474544667787838,-0.5555239265453629,0,0,B
1478,64,0.003125,0.2,1,1,-0.5587100507954694,3,26,14,4,0,0,-0.6684514610419258,-0.5555239265453629,1,0,C
1479,160,0.02375,3.8,0,1,0.2883814090370562,1,26,39,4,0,1,-0.0604984971315709,1.7747763734831508,1,0,D
1480,43,0.0232558139534883,1.0,0,0,0.7978332348945335,3,24,4,1,0,0,0.0154956233572234,0.4473901266314659,0,0,C
1481,32,0.034375,1.1,1,1,-0.5587100507954694,3,25,42,1,0,0,-0.2631494851016892,-0.5555239265453629,0,0,C
1482,179,0.0,0.0,0,1,-0.3159023249966454,1,26,9,2,1,0,1.193404490933536,0.1917453679785487,1,1,D
1483,8,0.0125,0.1,0,1,-0.5587100507954694,1,25,35,1,0,0,-0.871102449012044,-0.5555239265453629,1,0,A
1484,63,0.0253968253968253,1.6,0,1,-0.5587100507954694,1,26,32,1,1,0,0.5221230932825192,-0.5555239265453629,1,1,B
1485,40,0.0574999999999999,2.3,0,1,-0.5587100507954694,3,25,30,2,1,0,-0.5671259670568666,-0.5555239265453629,1,1,A
1486,99,0.0222222222222222,2.2,0,1,0.3366515058616774,2,25,9,4,0,0,-0.4468019429496089,0.96851213465472,1,0,D
1487,141,0.0319148936170212,4.5,0,0,-0.5587100507954694,2,26,9,2,0,1,0.712108394504505,-0.5555239265453629,0,0,D
1488,159,0.0094339622641509,1.5,1,1,-0.5587100507954694,1,24,4,1,0,0,2.9539349489239384,-0.5555239265453629,1,0,C
1489,39,0.0076923076923076,0.3,0,1,1.9927371245520928,1,26,12,2,0,0,-0.579791653804999,1.155329458285698,1,0,B
1490,99,0.0171717171717171,1.7,0,0,-0.5587100507954694,2,24,38,4,0,0,-0.4468019429496089,-0.5555239265453629,0,0,C
1491,18,0.0166666666666666,0.3,1,1,-0.5587100507954694,2,26,4,4,0,0,-0.9597622562489708,-0.5555239265453629,1,0,A
1492,38,0.0078947368421052,0.3,1,1,-0.5587100507954694,1,26,12,2,0,0,-0.5924573405531314,-0.5555239265453629,1,0,A
1493,133,0.0,0.0,0,1,-0.5587100507954694,1,25,8,1,0,0,2.295319238021054,-0.5555239265453629,1,0,C
1494,84,0.0333333333333333,2.8,1,1,-0.5587100507954694,1,24,34,2,0,0,-0.0098357501390413,-0.5555239265453629,1,0,C
1495,60,0.0,0.0,1,1,-0.5587100507954694,2,24,35,1,0,0,0.4461289727937247,-0.5555239265453629,1,0,B
1496,178,0.0303370786516853,5.4,0,1,-0.0864303576446373,3,24,28,3,0,1,0.4292413904628816,0.8898522089153609,1,0,D
1497,18,0.0277777777777777,0.5,1,1,-0.5587100507954694,3,24,12,1,0,0,-0.6177887140493962,-0.5555239265453629,0,0,B
1498,73,0.010958904109589,0.8,0,1,-0.5587100507954694,3,24,21,1,0,0,0.7754368282451669,-0.5555239265453629,1,0,C
1499,125,0.0584,7.3,0,0,-0.5587100507954694,1,26,23,1,0,0,2.092668250050936,-0.5555239265453629,0,0,B
1500,91,0.0472527472527472,4.3,1,1,-0.5587100507954694,2,26,26,1,1,1,1.231401551177933,-0.5555239265453629,1,0,D
1501,74,0.0148648648648648,1.1,0,1,-0.5587100507954694,1,26,28,2,0,0,-0.1364926176203652,-0.5555239265453629,1,0,B
1502,35,0.0085714285714285,0.3,1,1,-0.5587100507954694,2,26,4,2,1,0,-0.6304544007975286,-0.5555239265453629,0,1,A
1503,113,0.0176991150442477,2.0,1,1,-0.5587100507954694,1,26,39,1,0,0,1.7886917680957584,-0.5555239265453629,1,0,D
1504,52,0.0423076923076923,2.2,0,0,-0.5587100507954694,2,26,8,4,0,0,-0.74444558153072,-0.5555239265453629,0,0,B
1505,191,0.0230366492146596,4.4,0,1,-0.5587100507954694,2,24,6,2,0,1,1.3453927319111243,-0.5555239265453629,1,0,D
1506,18,0.0166666666666666,0.3,1,1,2.3959830861731155,3,26,25,1,0,0,-0.6177887140493962,0.3588977101746868,0,0,A
1507,25,0.0,0.0,1,1,-0.5587100507954694,1,25,27,2,0,0,-0.7571112682788524,-0.5555239265453629,1,0,A
1508,50,0.038,1.9,0,0,-0.5587100507954694,3,25,18,4,0,0,-0.7571112682788524,-0.5555239265453629,0,0,B
1509,75,0.0093333333333333,0.7,1,1,-0.5587100507954694,3,25,10,4,0,0,-0.5987901839271976,-0.5555239265453629,1,0,A
1510,92,0.0489130434782608,4.5,1,1,-0.5587100507954694,3,30,26,2,1,0,0.0914897438460177,-0.5555239265453629,0,1,D
1511,33,0.0606060606060606,2.0,0,1,-0.5587100507954694,2,25,32,2,0,0,-0.6557857742937934,-0.5555239265453629,1,0,A
1512,65,0.0338461538461538,2.2,0,0,-0.5587100507954694,3,26,32,3,0,0,-0.5249070112297586,-0.5555239265453629,0,0,B
1513,44,0.0386363636363636,1.7,0,0,-0.5587100507954694,1,25,28,3,0,0,-0.7022266257036122,-0.5555239265453629,0,0,B
1514,183,0.0076502732240437,1.4,0,0,0.5475420597141857,1,24,21,2,0,0,1.2440672379260656,2.925177787421278,0,0,C
1515,175,0.008,1.4,1,1,-0.5587100507954694,1,24,20,2,0,0,1.1427417439410064,-0.5555239265453629,1,0,C
1516,28,0.0535714285714285,1.5,1,1,-0.5587100507954694,3,26,28,4,0,0,-0.8964338225083088,-0.5555239265453629,1,0,A
1517,49,0.0448979591836734,2.2,0,0,-0.5587100507954694,2,24,17,4,0,0,-0.7634441116529187,-0.5555239265453629,0,0,C
1518,45,0.04,1.8,0,1,-0.5587100507954694,1,26,26,4,0,0,-0.7887754851491835,-0.5555239265453629,1,0,C
1519,64,0.046875,3.0,0,1,1.4160495760293004,3,26,17,4,0,1,-0.6684514610419258,1.6174565220044326,1,0,D
1520,22,0.0045454545454545,0.1,0,1,1.7807830488570755,3,25,38,3,0,0,-0.8879900313428871,0.3294002380224272,1,0,A
1521,120,0.0616666666666666,7.4,1,1,0.0084004061388234,1,24,30,1,0,0,1.966011382569612,0.614542468827604,1,0,B
1522,175,0.0382857142857142,6.7,0,1,-0.2253879863116401,1,25,8,2,0,0,1.1427417439410064,0.4473901266314659,1,0,D
1523,101,0.0227722772277227,2.3,1,1,0.8907976650728621,3,26,-1,4,0,0,-0.4341362562014765,1.9615936971141288,0,0,C
1524,104,0.0096153846153846,1.0,0,1,-0.5587100507954694,3,25,16,1,0,0,1.5607094066293752,-0.5555239265453629,1,0,B
1525,155,0.0006451612903225,0.1,1,1,-0.5587100507954694,3,24,16,4,1,1,-0.0921627140019019,-0.5555239265453629,1,0,D
1526,58,0.0413793103448275,2.4,0,0,-0.5587100507954694,1,25,18,1,0,0,0.3954662258011951,-0.5555239265453629,0,0,B
1527,80,0.0275,2.2,0,1,-0.5587100507954694,2,26,10,4,0,0,-0.5671259670568666,-0.5555239265453629,1,0,B
1528,45,0.04,1.8,0,0,1.9194196769846337,3,24,33,1,0,0,0.066158370349753,1.3618117633515154,0,0,B
1529,134,0.0343283582089552,4.6,0,1,0.1411980009082107,1,25,9,1,1,0,2.3206506115173187,1.057004551111499,1,1,D
1530,58,0.0344827586206896,2.0,0,0,0.9498596376011716,3,24,14,4,1,0,-0.706448521286323,0.9488471532198802,0,1,B
1531,20,0.01,0.2,1,1,-0.5587100507954694,1,26,21,1,0,0,-0.5671259670568666,-0.5555239265453629,1,0,A
1532,25,0.06,1.5,0,1,-0.5587100507954694,3,26,13,4,0,0,-0.9154323526305074,-0.5555239265453629,1,0,B
1533,55,0.0054545454545454,0.3,1,1,-0.5587100507954694,1,25,20,1,0,0,0.3194721053124008,-0.5555239265453629,1,0,A
1534,155,0.0083870967741935,1.3,0,0,-0.5587100507954694,1,25,37,1,0,0,2.852609454938879,-0.5555239265453629,0,0,C
1535,30,0.0433333333333333,1.3,1,1,-0.5587100507954694,1,25,34,1,0,0,-0.3138122320942187,-0.5555239265453629,1,0,B
1536,39,0.0102564102564102,0.4,1,1,-0.5587100507954694,1,24,37,4,0,0,-0.8267725453935806,-0.5555239265453629,1,0,A
1537,73,0.0273972602739726,2.0,0,1,0.914066731573317,3,24,12,4,0,0,-0.61145587067533,1.2929843283295763,1,0,C
1538,41,0.0317073170731707,1.3,0,1,-0.5587100507954694,1,24,34,4,0,0,-0.8141068586454483,-0.5555239265453629,1,0,A
1539,34,0.0029411764705882,0.1,0,1,2.0820118989430565,3,25,30,4,0,0,-0.8584367622639116,0.9881771160895598,1,0,B
1540,21,0.0428571428571428,0.9,0,0,2.681921131686204,3,24,5,3,0,0,-0.8964338225083088,0.614542468827604,0,0,C
1541,11,0.0272727272727272,0.3,1,1,-0.5587100507954694,1,26,8,4,1,0,-1.0040921598674342,-0.5555239265453629,1,1,B
1542,154,0.0448051948051948,6.9,0,0,-0.5587100507954694,1,26,35,2,0,0,0.8767623222302261,-0.5555239265453629,0,0,D
1543,19,0.0210526315789473,0.4,0,0,-0.5587100507954694,3,30,20,4,0,0,-0.9534294128749046,-0.5555239265453629,0,0,B
1544,101,0.0237623762376237,2.4,0,1,-0.5587100507954694,2,26,26,2,0,0,0.2054809245792093,-0.5555239265453629,1,0,C
1545,24,0.0416666666666666,1.0,1,1,2.2053577224977223,1,24,15,1,0,0,-0.4658004730718074,0.5850449966753443,1,0,A
1546,131,0.0206106870229007,2.7,0,0,-0.5587100507954694,1,26,29,2,1,0,0.585451527023181,-0.5555239265453629,0,1,D
1547,105,0.0380952380952381,4.0,0,1,-0.5587100507954694,1,24,9,1,0,0,1.58604078012564,-0.5555239265453629,1,0,D
1548,52,0.023076923076923,1.2,0,0,1.574827673417578,2,26,21,1,0,0,0.2434779848236065,1.3519792726340956,0,0,B
1549,21,0.0428571428571428,0.9,0,0,2.518527962821582,2,25,32,4,1,0,-0.9407637261267722,0.5555475245230846,0,1,B
1550,45,0.0311111111111111,1.4,0,1,1.9575447497197125,1,26,31,3,0,0,-0.6937828345381906,1.391309235503775,1,0,B
1551,39,0.0512820512820512,2.0,0,1,-0.5587100507954694,1,26,14,1,0,0,-0.0858298706278357,-0.5555239265453629,1,0,C
1552,192,0.0145833333333333,2.8,1,1,0.1501780203723966,1,25,25,2,0,0,1.358058418659257,1.7846088642005706,0,0,D
1553,195,0.022051282051282,4.3,0,0,-0.5587100507954694,1,24,5,1,0,0,3.865864394789471,-0.5555239265453629,0,0,C
1554,83,0.008433734939759,0.7,0,0,-0.5587100507954694,1,24,22,3,0,0,-0.3729187702521699,-0.5555239265453629,0,0,C
1555,34,0.0294117647058823,1.0,0,1,-0.5587100507954694,2,27,15,3,1,0,-0.786664537357828,-0.5555239265453629,1,1,B
1556,49,0.0346938775510204,1.7,0,1,0.6550677750560098,2,26,33,4,0,0,-0.7634441116529187,0.4670551080663056,1,0,A
1557,60,0.0666666666666666,4.0,0,0,1.7669193860443198,3,30,1,4,0,0,-0.6937828345381906,1.84360380850509,0,0,D
1558,41,0.0439024390243902,1.8,0,0,-0.5587100507954694,1,26,25,4,0,0,-0.8141068586454483,-0.5555239265453629,0,0,C
1559,72,0.0319444444444444,2.3,0,0,1.7049661428498173,1,25,10,3,0,0,-0.4658004730718074,2.246735927919305,0,0,B
1560,102,0.0294117647058823,3.0,0,1,0.0860522086948289,2,24,35,4,0,1,-0.4278034128274103,0.5752125059579244,1,0,D
1561,31,0.0419354838709677,1.3,0,0,-0.5587100507954694,1,25,10,3,0,0,-0.8119959108540928,-0.5555239265453629,0,0,A
1562,73,0.0205479452054794,1.5,0,1,0.4440315882641297,2,26,20,1,0,0,0.7754368282451669,0.703034885284383,1,0,C
1563,89,0.0,0.0,0,1,-0.5587100507954694,1,25,9,1,0,0,1.1807388041854034,-0.5555239265453629,1,0,A
1564,19,0.0368421052631578,0.7,1,1,3.0832376867922937,3,26,29,4,1,0,-0.9534294128749046,0.6342074502624437,0,1,B
1565,63,0.019047619047619,1.2,0,1,-0.5587100507954694,2,24,40,4,0,0,-0.6747843044159919,-0.5555239265453629,1,0,B
1566,104,0.0115384615384615,1.2,0,1,-0.5587100507954694,3,25,9,3,0,0,-0.1955991557783165,-0.5555239265453629,1,0,D
1567,40,0.02,0.8,0,1,1.2712934404882992,2,26,35,1,0,0,-0.0604984971315709,0.703034885284383,1,0,B
1568,92,0.0,0.0,0,1,-0.5587100507954694,3,24,39,2,0,0,0.0914897438460177,-0.5555239265453629,1,0,D
1569,72,0.0097222222222222,0.7,0,0,1.2363454571478103,2,26,33,2,0,0,-0.16182399111663,1.6666189755915322,0,0,C
1570,44,0.0431818181818181,1.9,0,0,1.2738928772656908,2,24,27,3,0,0,-0.7022266257036122,0.8308572646108415,0,0,B
1571,114,0.0307017543859649,3.5,1,1,-0.5587100507954694,1,25,16,4,0,1,-0.3518092923386159,-0.5555239265453629,0,0,D
1572,73,0.0328767123287671,2.4,0,0,-0.5587100507954694,1,24,13,4,0,0,-0.61145587067533,-0.5555239265453629,0,0,B
1573,63,0.019047619047619,1.2,1,1,-0.5587100507954694,2,24,40,4,1,0,-0.6747843044159919,-0.5555239265453629,0,1,C
1574,69,0.0115942028985507,0.8,1,1,0.9662928586076708,3,24,20,1,1,0,0.6741113342601078,1.2536543654598968,1,0,C
1575,42,0.0357142857142857,1.5,0,1,-0.5587100507954694,1,25,37,3,0,0,-0.7191142080344552,-0.5555239265453629,1,0,A
1576,88,0.0306818181818181,2.7,0,1,-0.5587100507954694,1,24,26,1,0,0,1.1554074306891386,-0.5555239265453629,1,0,C
1577,98,0.0040816326530612,0.4,0,1,-0.5587100507954694,1,25,18,2,0,0,0.1674838643348121,-0.5555239265453629,1,0,C
1578,65,0.0461538461538461,3.0,0,1,1.438457220942105,1,26,8,1,0,1,0.5727858402750486,1.676451466308952,1,0,D
1579,12,0.0249999999999999,0.3,0,1,4.397549404764737,2,25,13,2,1,0,-0.9217651960045736,0.4670551080663056,1,1,A
1580,122,0.0245901639344262,3.0,1,1,-0.5587100507954694,1,24,5,4,0,1,-0.3011465453460863,-0.5555239265453629,0,0,D
1581,12,0.0,0.0,0,0,-0.5587100507954694,3,25,14,2,0,0,-0.9217651960045736,-0.5555239265453629,0,0,A
1582,24,0.0083333333333333,0.2,1,1,-0.5587100507954694,1,24,29,2,0,0,-0.7697769550269848,-0.5555239265453629,0,0,A
1583,170,0.025,4.25,1,1,0.5110346371240865,1,24,19,4,1,1,0.002829936609091,2.571208121594162,1,0,D
1584,184,0.0124999999999999,2.3,1,1,0.5042335531771,2,25,36,4,1,1,0.0914897438460177,2.807187898812239,1,0,D
1585,25,0.024,0.6,0,0,2.300670404335419,3,26,20,4,0,0,-0.9154323526305074,0.6735374131321233,0,0,B
1586,131,0.0206106870229007,2.7,0,0,-0.5587100507954694,1,26,31,2,0,0,0.585451527023181,-0.5555239265453629,0,0,D
1587,50,0.046,2.3,1,1,-0.5587100507954694,3,26,33,2,0,0,-0.4404690995755427,-0.5555239265453629,0,0,C
1588,21,0.019047619047619,0.4,0,1,-0.5587100507954694,1,24,28,2,1,0,-0.807774015271382,-0.5555239265453629,1,1,A
1589,55,0.02,1.1,0,1,-0.5587100507954694,2,26,3,3,0,0,-0.6093449228839746,-0.5555239265453629,1,0,A
1590,124,0.0016129032258064,0.2,0,1,-0.5587100507954694,2,25,32,1,0,1,2.067336876554671,-0.5555239265453629,1,0,D
1591,58,0.0448275862068965,2.6,0,0,1.294957278737658,1,26,23,4,0,0,-0.706448521286323,1.2929843283295763,0,0,C
1592,72,0.0388888888888888,2.8,0,1,-0.5587100507954694,1,26,13,2,0,0,-0.16182399111663,-0.5555239265453629,1,0,D
1593,192,0.0364583333333333,7.0,0,1,-0.5587100507954694,3,25,31,1,1,1,3.789870274300676,-0.5555239265453629,1,0,D
1594,83,0.0216867469879518,1.8,0,1,-0.5587100507954694,2,25,38,3,0,0,-0.3729187702521699,-0.5555239265453629,1,0,B
1595,93,0.0301075268817204,2.8,0,1,-0.5587100507954694,1,25,12,1,1,0,1.2820642981704626,-0.5555239265453629,1,1,D
1596,38,0.0263157894736842,1.0,0,1,1.0967207390171505,3,30,26,3,1,0,-0.7528893726961418,0.526050052370825,1,1,A
1597,55,0.0345454545454545,1.9,0,0,1.1465204751734968,3,25,20,4,1,0,-0.7254470514085215,1.057004551111499,0,1,B
1598,11,0.009090909090909,0.1,1,1,-0.5587100507954694,3,25,41,3,1,0,-0.9808717341625248,-0.5555239265453629,0,1,B
1599,85,0.0047058823529411,0.4,0,0,-0.5587100507954694,1,25,15,2,1,0,0.002829936609091,-0.5555239265453629,0,1,C
1600,124,0.039516129032258,4.9,0,1,0.6680564025348793,1,26,24,1,0,0,2.067336876554671,2.0599186042883275,1,0,C
1601,129,0.0465116279069767,6.0,0,1,-0.5587100507954694,1,24,36,2,0,0,0.5601201535269162,-0.5555239265453629,1,0,D
1602,180,0.0238888888888888,4.3,0,0,-0.5587100507954694,1,24,7,1,0,0,3.485893792345499,-0.5555239265453629,0,0,C
1603,74,0.0189189189189189,1.4,0,1,-0.5587100507954694,2,26,14,4,0,0,-0.6051230273012638,-0.5555239265453629,1,0,B
1604,138,0.0507246376811594,7.0,0,1,-0.2023235013153877,3,30,6,1,0,1,2.421976105502378,0.2900702751527476,1,0,D
1605,111,0.0324324324324324,3.6,1,1,-0.5587100507954694,3,26,29,2,0,1,0.3321377920605332,-0.5555239265453629,0,0,D
1606,83,0.0096385542168674,0.8,0,1,-0.5587100507954694,1,26,28,3,0,0,-0.3729187702521699,-0.5555239265453629,1,0,D
1607,33,0.0515151515151515,1.7,0,1,0.948963280091726,1,25,10,4,0,0,-0.8647696056379778,0.2999027658701675,1,0,A
1608,21,0.0333333333333333,0.7,0,0,-0.5587100507954694,3,26,29,4,0,0,-0.9407637261267722,-0.5555239265453629,0,0,B
1609,35,0.0085714285714285,0.3,0,1,1.042543004077828,1,26,10,2,0,0,-0.6304544007975286,0.4080601637617863,1,0,A
1610,105,0.0076190476190476,0.8,1,1,-0.5587100507954694,3,25,41,1,1,0,1.58604078012564,-0.5555239265453629,1,1,D
1611,103,0.0077669902912621,0.8,1,1,-0.5587100507954694,2,24,14,1,0,0,1.5353780331331104,-0.5555239265453629,0,0,C
1612,75,0.0306666666666666,2.3,0,0,-0.5587100507954694,3,26,32,2,0,0,-0.1238269308722328,-0.5555239265453629,0,0,C
1613,33,0.0212121212121212,0.7,0,0,1.2435661148627877,1,24,17,1,0,0,-0.2378181116054244,0.4670551080663056,0,0,A
1614,52,0.0326923076923076,1.7,0,1,-0.5587100507954694,2,26,34,4,1,0,-0.74444558153072,-0.5555239265453629,1,1,B
1615,89,0.0292134831460674,2.6,1,1,-0.5587100507954694,2,24,23,1,1,0,1.1807388041854034,-0.5555239265453629,1,1,D
1616,63,0.0396825396825396,2.5,0,0,-0.5587100507954694,3,26,36,1,0,0,0.5221230932825192,-0.5555239265453629,0,0,D
1617,84,0.0369047619047619,3.1,0,1,-0.5587100507954694,2,25,23,4,1,1,-0.5417945935606018,-0.5555239265453629,1,1,D
1618,44,0.0477272727272727,2.1,0,0,-0.5587100507954694,1,25,36,4,0,0,-0.7951083285232496,-0.5555239265453629,0,0,B
1619,29,0.0344827586206896,1.0,1,1,-0.5587100507954694,1,26,3,3,0,0,-0.8288834931849361,-0.5555239265453629,1,0,B
1620,29,0.0103448275862068,0.3,0,1,-0.5587100507954694,3,24,21,1,0,0,-0.3391436055904835,-0.5555239265453629,1,0,B
1621,22,0.0136363636363636,0.3,0,1,-0.5587100507954694,2,25,14,2,0,0,-0.7951083285232496,-0.5555239265453629,1,0,A
1622,53,0.0415094339622641,2.2,0,1,0.6713630506570636,1,25,6,4,0,0,-0.7381127381566539,0.5653800152405045,1,0,A
1623,24,0.0124999999999999,0.3,0,1,-0.5587100507954694,2,25,14,2,0,0,-0.7697769550269848,-0.5555239265453629,1,0,A
1624,153,0.0084967320261437,1.3,0,0,1.1419672133673466,1,25,38,1,0,0,2.8019467079463496,3.918259349880687,0,0,C
1625,31,0.0096774193548387,0.3,0,1,-0.5587100507954694,2,26,2,2,1,0,-0.6811171477900582,-0.5555239265453629,1,1,B
1626,21,0.0333333333333333,0.7,0,1,-0.5587100507954694,2,26,30,2,0,0,-0.807774015271382,-0.5555239265453629,1,0,A
1627,180,0.0372222222222222,6.7,0,0,-0.5587100507954694,1,25,6,2,0,0,1.2060701776816682,-0.5555239265453629,0,0,D
1628,82,0.0085365853658536,0.7,1,1,-0.5587100507954694,2,26,20,3,0,0,-0.3813625614175915,-0.5555239265453629,1,0,B
1629,90,0.0088888888888888,0.8,0,0,0.9980637525535698,1,24,18,4,1,0,-0.5037975333162047,1.85343629922251,0,1,D
1630,154,0.048051948051948,7.4,0,0,-0.5587100507954694,3,24,29,4,0,1,-0.0984955573759681,-0.5555239265453629,0,0,D
1631,99,0.0181818181818181,1.8,1,1,-0.5587100507954694,2,24,17,2,0,0,0.1801495510829445,-0.5555239265453629,1,0,C
1632,153,0.0169934640522875,2.6,1,1,-0.5587100507954694,2,25,36,1,1,1,2.8019467079463496,-0.5555239265453629,0,1,D
1633,93,0.0333333333333333,3.1,0,1,-0.5587100507954694,2,26,5,2,0,1,0.1041554305941501,-0.5555239265453629,1,0,D
1634,53,0.0,0.0,0,0,-0.5587100507954694,2,24,38,1,0,0,0.2688093583198713,-0.5555239265453629,0,0,B
1635,18,0.0722222222222222,1.3,1,1,2.7454629195780016,2,25,34,3,1,0,-0.9217651960045736,0.4670551080663056,1,0,B
1636,70,0.0414285714285714,2.9,0,0,-0.5587100507954694,1,25,24,1,0,0,0.6994427077563726,-0.5555239265453629,0,0,C
1637,100,0.017,1.7,1,1,-0.5587100507954694,3,26,39,4,0,0,-0.4404690995755427,-0.5555239265453629,0,0,A
1638,193,0.0326424870466321,6.3,0,1,-0.5587100507954694,3,24,6,3,0,1,0.5558982579442053,-0.5555239265453629,1,0,D
1639,125,0.0,0.0,1,1,-0.5587100507954694,1,25,7,1,0,0,2.092668250050936,-0.5555239265453629,1,0,C
1640,68,0.0,0.0,0,1,-0.5587100507954694,3,25,31,2,1,0,-0.2124867381091596,-0.5555239265453629,1,1,C
1641,55,0.0363636363636363,2.0,0,1,0.4290759246133829,1,26,10,1,0,0,0.3194721053124008,0.3785626916095266,1,0,C
1642,152,0.0236842105263157,3.6,0,0,-0.5587100507954694,3,24,34,4,0,1,-0.1111612441241004,-0.5555239265453629,0,0,D
1643,84,0.0178571428571428,1.5,1,1,-0.5587100507954694,1,24,3,3,0,0,-0.3644749790867483,-0.5555239265453629,1,0,B
1644,13,0.0,0.0,0,1,-0.5587100507954694,3,25,16,2,0,0,-0.9090995092564412,-0.5555239265453629,1,0,A
1645,33,0.0121212121212121,0.4,1,1,1.7114647347932963,1,24,35,4,0,0,-0.8647696056379778,0.7325323574366427,0,0,B
1646,89,0.0112359550561797,1.0,0,1,0.0195916142871821,2,24,32,4,1,0,-0.5101303766902708,0.3294002380224272,1,1,D
1647,93,0.0258064516129032,2.4,0,1,-0.5587100507954694,1,26,26,1,0,0,1.2820642981704626,-0.5555239265453629,1,0,C
1648,68,0.0264705882352941,1.8,0,0,-0.5587100507954694,3,30,5,4,0,0,-0.643120087545661,-0.5555239265453629,0,0,A
1649,85,0.02,1.7,1,1,-0.5587100507954694,2,26,21,2,0,0,0.002829936609091,-0.5555239265453629,0,0,C
1650,73,0.010958904109589,0.8,0,1,-0.5587100507954694,2,25,4,1,0,0,0.7754368282451669,-0.5555239265453629,1,0,C
1651,83,0.0265060240963855,2.2,0,1,0.1716377281054321,2,25,6,4,0,0,-0.548127436934668,0.4867200895011454,1,0,B
1652,158,0.0398734177215189,6.3,0,1,-0.5587100507954694,3,26,36,2,0,1,0.9274250692227556,-0.5555239265453629,1,0,D
1653,182,0.0329670329670329,6.0,0,1,-0.5587100507954694,3,30,18,4,0,1,0.0788240570978853,-0.5555239265453629,1,0,D
1654,24,0.0375,0.9,1,1,2.372154915713691,3,25,1,2,0,0,-0.7697769550269848,0.6538724316972836,0,0,A
1655,102,0.0196078431372549,2.0,1,1,-0.5587100507954694,1,26,34,2,0,0,0.2181466113273417,-0.5555239265453629,1,0,C
1656,53,0.0528301886792452,2.8,0,0,-0.5587100507954694,1,24,11,3,0,0,-0.6262325052148178,-0.5555239265453629,0,0,B
1657,175,0.0188571428571428,3.3,0,1,-0.5587100507954694,1,25,15,2,0,0,1.1427417439410064,-0.5555239265453629,1,0,C
1658,28,0.0357142857142857,1.0,0,1,-0.5587100507954694,1,26,5,3,0,0,-0.8373272843503575,-0.5555239265453629,1,0,B
1659,14,0.0571428571428571,0.8,0,1,-0.5587100507954694,1,25,25,4,0,0,-0.9850936297452356,-0.5555239265453629,1,0,A
1660,139,0.0287769784172661,4.0,1,1,-0.1226031036819814,3,26,7,1,1,1,2.447307478998643,0.4867200895011454,1,0,D
1661,34,0.0264705882352941,0.9,0,1,-0.5587100507954694,1,26,11,3,0,0,-0.786664537357828,-0.5555239265453629,1,0,A
1662,64,0.0234375,1.5,1,1,-0.5587100507954694,3,24,14,1,0,0,0.5474544667787838,-0.5555239265453629,0,0,B
1663,84,0.0011904761904761,0.1,0,0,-0.5587100507954694,2,25,38,4,0,0,-0.5417945935606018,-0.5555239265453629,0,0,A
1664,42,0.0119047619047619,0.5,0,1,-0.5587100507954694,2,25,32,3,1,0,-0.7191142080344552,-0.5555239265453629,1,1,B
